date_id,date,anio,mes,dia,semana,trimestre,es_fin_de_semana
1426,2010-06-28,2010,6,28,26,2,False
1427,2010-11-10,2010,11,10,45,4,False
1428,2011-01-04,2011,1,4,1,1,False
1429,2011-01-12,2011,1,12,2,1,False
1430,2011-03-25,2011,3,25,12,1,False
1431,2011-07-20,2011,7,20,29,3,False
1432,2011-08-05,2011,8,5,31,3,False
1433,2011-08-11,2011,8,11,32,3,False
1434,2011-08-27,2011,8,27,34,3,True
1435,2011-09-14,2011,9,14,37,3,False
1436,2011-11-17,2011,11,17,46,4,False
1437,2011-11-28,2011,11,28,48,4,False
1438,2012-01-15,2012,1,15,2,1,True
1439,2012-01-18,2012,1,18,3,1,False
1440,2012-02-10,2012,2,10,6,1,False
1441,2012-03-02,2012,3,2,9,1,False
1442,2012-05-12,2012,5,12,19,2,True
1443,2012-06-24,2012,6,24,25,2,True
1444,2012-07-15,2012,7,15,28,3,True
1445,2012-08-05,2012,8,5,31,3,True
1446,2012-11-17,2012,11,17,46,4,True
1447,2012-12-29,2012,12,29,52,4,True
1448,2013-04-05,2013,4,5,14,2,False
1449,2013-04-10,2013,4,10,15,2,False
1450,2013-06-02,2013,6,2,22,2,True
1451,2013-07-31,2013,7,31,31,3,False
1452,2013-10-08,2013,10,8,41,4,False
1453,2014-01-04,2014,1,4,1,1,True
1454,2014-01-05,2014,1,5,1,1,True
1455,2014-02-05,2014,2,5,6,1,False
1456,2014-08-05,2014,8,5,32,3,False
1457,2014-08-09,2014,8,9,32,3,True
1458,2014-08-23,2014,8,23,34,3,True
1459,2015-03-05,2015,3,5,10,1,False
1460,2015-06-02,2015,6,2,23,2,False
1461,2015-06-11,2015,6,11,24,2,False
1462,2015-06-24,2015,6,24,26,2,False
1463,2015-11-01,2015,11,1,44,4,True
1464,2015-12-22,2015,12,22,52,4,False
1465,2015-12-24,2015,12,24,52,4,False
1466,2015-12-30,2015,12,30,53,4,False
1467,2016-02-25,2016,2,25,8,1,False
1468,2016-07-22,2016,7,22,29,3,False
1469,2016-12-06,2016,12,6,49,4,False
1470,2017-05-10,2017,5,10,19,2,False
1471,2017-11-21,2017,11,21,47,4,False
1472,2016-05-30,2016,5,30,22,2,False
1473,2016-06-04,2016,6,4,22,2,True
1474,2016-06-06,2016,6,6,23,2,False
1475,2017-02-22,2017,2,22,8,1,False
1476,2017-03-09,2017,3,9,10,1,False
1477,2017-05-18,2017,5,18,20,2,False
1478,2017-06-05,2017,6,5,23,2,False
1479,2017-06-20,2017,6,20,25,2,False
1480,2017-06-24,2017,6,24,25,2,True
1481,2017-07-01,2017,7,1,26,3,True
1482,2017-08-10,2017,8,10,32,3,False
1483,2017-12-30,2017,12,30,52,4,True
1484,2018-02-22,2018,2,22,8,1,False
1485,2018-03-13,2018,3,13,11,1,False
1486,2018-05-13,2018,5,13,19,2,True
1487,2018-07-20,2018,7,20,29,3,False
1488,2018-08-09,2018,8,9,32,3,False
1489,2018-08-19,2018,8,19,33,3,True
1490,2018-09-11,2018,9,11,37,3,False
1491,2018-09-26,2018,9,26,39,3,False
1492,2018-11-24,2018,11,24,47,4,True
1493,2018-12-03,2018,12,3,49,4,False
1494,2019-03-20,2019,3,20,12,1,False
1495,2019-03-25,2019,3,25,13,1,False
1496,2019-04-01,2019,4,1,14,2,False
1497,2019-04-27,2019,4,27,17,2,True
1498,2015-04-05,2015,4,5,14,2,True
1499,2015-04-26,2015,4,26,17,2,True
1500,2015-06-03,2015,6,3,23,2,False
1501,2015-06-16,2015,6,16,25,2,False
1502,2016-01-18,2016,1,18,3,1,False
1503,2016-01-22,2016,1,22,3,1,False
1504,2016-03-04,2016,3,4,9,1,False
1505,2016-05-12,2016,5,12,19,2,False
1506,2016-05-23,2016,5,23,21,2,False
1507,2016-09-15,2016,9,15,37,3,False
1508,2017-08-19,2017,8,19,33,3,True
1509,2018-04-23,2018,4,23,17,2,False
1510,2018-10-14,2018,10,14,41,4,True
1511,2018-11-02,2018,11,2,44,4,False
1512,2006-03-01,2006,3,1,9,1,False
1513,2008-05-21,2008,5,21,21,2,False
1514,2006-01-26,2006,1,26,4,1,False
1515,2006-03-07,2006,3,7,10,1,False
1516,2006-04-10,2006,4,10,15,2,False
1517,2016-02-22,2016,2,22,8,1,False
1518,2016-06-15,2016,6,15,24,2,False
1519,2016-07-30,2016,7,30,30,3,True
1520,2016-12-15,2016,12,15,50,4,False
1521,2017-07-21,2017,7,21,29,3,False
1522,2017-08-02,2017,8,2,31,3,False
1523,2017-09-08,2017,9,8,36,3,False
1524,2017-11-07,2017,11,7,45,4,False
1525,2017-12-11,2017,12,11,50,4,False
1526,2017-12-31,2017,12,31,52,4,True
1527,2018-01-01,2018,1,1,1,1,False
1528,2018-01-26,2018,1,26,4,1,False
1529,2018-02-08,2018,2,8,6,1,False
1530,2018-02-18,2018,2,18,7,1,True
1531,2018-03-03,2018,3,3,9,1,True
1532,2018-03-16,2018,3,16,11,1,False
1533,2018-03-29,2018,3,29,13,1,False
1534,2018-04-17,2018,4,17,16,2,False
1535,2018-04-20,2018,4,20,16,2,False
1536,2018-09-03,2018,9,3,36,3,False
1537,2018-11-05,2018,11,5,45,4,False
1538,2019-02-01,2019,2,1,5,1,False
1539,2019-05-30,2019,5,30,22,2,False
1540,2019-06-16,2019,6,16,24,2,True
1541,2019-06-24,2019,6,24,26,2,False
1542,2019-08-10,2019,8,10,32,3,True
1543,2019-08-17,2019,8,17,33,3,True
1544,2006-01-11,2006,1,11,2,1,False
1545,2006-01-16,2006,1,16,3,1,False
1546,2006-03-02,2006,3,2,9,1,False
1547,2006-05-05,2006,5,5,18,2,False
1548,2006-06-30,2006,6,30,26,2,False
1549,2006-07-08,2006,7,8,27,3,True
1550,2006-09-04,2006,9,4,36,3,False
1551,2006-11-03,2006,11,3,44,4,False
1552,2007-03-15,2007,3,15,11,1,False
1553,2007-04-05,2007,4,5,14,2,False
1554,2007-05-20,2007,5,20,20,2,True
1555,2007-06-18,2007,6,18,25,2,False
1556,2007-07-11,2007,7,11,28,3,False
1557,2007-07-25,2007,7,25,30,3,False
1558,2007-09-09,2007,9,9,36,3,True
1559,2008-04-19,2008,4,19,16,2,True
1560,2008-05-28,2008,5,28,22,2,False
1561,2008-06-13,2008,6,13,24,2,False
1562,2008-07-11,2008,7,11,28,3,False
1563,2008-09-02,2008,9,2,36,3,False
1564,2008-09-20,2008,9,20,38,3,True
1565,2008-11-17,2008,11,17,47,4,False
1566,2008-11-30,2008,11,30,48,4,True
1567,2009-01-16,2009,1,16,3,1,False
1568,2009-03-22,2009,3,22,12,1,True
1569,2009-04-08,2009,4,8,15,2,False
1570,2009-05-17,2009,5,17,20,2,True
1571,2014-01-20,2014,1,20,4,1,False
1572,2014-05-02,2014,5,2,18,2,False
1573,2014-07-30,2014,7,30,31,3,False
1574,2015-01-03,2015,1,3,1,1,True
1575,2015-03-01,2015,3,1,9,1,True
1576,2015-03-06,2015,3,6,10,1,False
1577,2015-03-17,2015,3,17,12,1,False
1578,2015-05-11,2015,5,11,20,2,False
1579,2016-01-14,2016,1,14,2,1,False
1580,2016-01-29,2016,1,29,4,1,False
1581,2016-02-20,2016,2,20,7,1,True
1582,2016-03-07,2016,3,7,10,1,False
1583,2016-04-15,2016,4,15,15,2,False
1584,2016-06-01,2016,6,1,22,2,False
1585,2016-10-08,2016,10,8,40,4,True
1586,2016-10-18,2016,10,18,42,4,False
1587,2016-12-16,2016,12,16,50,4,False
1588,2017-01-14,2017,1,14,2,1,True
1589,2017-04-14,2017,4,14,15,2,False
1590,2017-04-27,2017,4,27,17,2,False
1591,2006-01-06,2006,1,6,1,1,False
1592,2006-01-20,2006,1,20,3,1,False
1593,2006-01-21,2006,1,21,3,1,True
1594,2006-03-05,2006,3,5,9,1,True
1595,2006-03-17,2006,3,17,11,1,False
1596,2006-03-31,2006,3,31,13,1,False
1597,2006-10-30,2006,10,30,44,4,False
1598,2006-11-01,2006,11,1,44,4,False
1599,2006-11-28,2006,11,28,48,4,False
1600,2007-02-16,2007,2,16,7,1,False
1601,2007-03-02,2007,3,2,9,1,False
1602,2008-07-29,2008,7,29,31,3,False
1603,2008-08-19,2008,8,19,34,3,False
1604,2008-11-08,2008,11,8,45,4,True
1605,2008-12-11,2008,12,11,50,4,False
1606,2009-02-28,2009,2,28,9,1,True
1607,2009-03-08,2009,3,8,10,1,True
1608,2009-03-20,2009,3,20,12,1,False
1609,2009-05-24,2009,5,24,21,2,True
1610,2010-08-23,2010,8,23,34,3,False
1611,2010-09-09,2010,9,9,36,3,False
1612,2010-09-15,2010,9,15,37,3,False
1613,2010-10-18,2010,10,18,42,4,False
1614,2013-06-09,2013,6,9,23,2,True
1615,2013-06-10,2013,6,10,24,2,False
1616,2013-06-21,2013,6,21,25,2,False
1617,2013-12-30,2013,12,30,1,4,False
1618,2014-02-26,2014,2,26,9,1,False
1619,2014-03-27,2014,3,27,13,1,False
1620,2014-04-14,2014,4,14,16,2,False
1621,2014-06-01,2014,6,1,22,2,True
1622,2014-06-04,2014,6,4,23,2,False
1623,2014-07-16,2014,7,16,29,3,False
1624,2014-07-19,2014,7,19,29,3,True
1625,2014-08-18,2014,8,18,34,3,False
1626,2014-09-28,2014,9,28,39,3,True
1627,2015-01-29,2015,1,29,5,1,False
1628,2015-02-01,2015,2,1,5,1,True
1629,2015-02-09,2015,2,9,7,1,False
1630,2015-03-31,2015,3,31,14,1,False
1631,2015-05-02,2015,5,2,18,2,True
1632,2015-11-12,2015,11,12,46,4,False
1633,2015-12-17,2015,12,17,51,4,False
1634,2016-01-27,2016,1,27,4,1,False
1635,2016-05-03,2016,5,3,18,2,False
1636,2016-11-12,2016,11,12,45,4,True
1637,2017-04-21,2017,4,21,16,2,False
1638,2017-04-24,2017,4,24,17,2,False
1639,2005-02-18,2005,2,18,7,1,False
1640,2005-03-01,2005,3,1,9,1,False
1641,2005-03-14,2005,3,14,11,1,False
1642,2005-03-22,2005,3,22,12,1,False
1643,2005-05-15,2005,5,15,19,2,True
1644,2005-05-20,2005,5,20,20,2,False
1645,2005-06-10,2005,6,10,23,2,False
1646,2005-07-12,2005,7,12,28,3,False
1647,2005-09-05,2005,9,5,36,3,False
1648,2005-10-21,2005,10,21,42,4,False
1649,2005-12-03,2005,12,3,48,4,True
1650,2006-09-17,2006,9,17,37,3,True
1651,2006-09-19,2006,9,19,38,3,False
1652,2006-09-21,2006,9,21,38,3,False
1653,2006-10-19,2006,10,19,42,4,False
1654,2006-12-21,2006,12,21,51,4,False
1655,2006-12-31,2006,12,31,52,4,True
1656,2007-01-29,2007,1,29,5,1,False
1657,2007-03-05,2007,3,5,10,1,False
1658,2007-05-14,2007,5,14,20,2,False
1659,2007-08-31,2007,8,31,35,3,False
1660,2007-09-18,2007,9,18,38,3,False
1661,2007-10-31,2007,10,31,44,4,False
1662,2007-11-04,2007,11,4,44,4,True
1663,2007-11-08,2007,11,8,45,4,False
1664,2007-12-07,2007,12,7,49,4,False
1665,2008-03-17,2008,3,17,12,1,False
1666,2008-05-25,2008,5,25,21,2,True
1667,2008-08-29,2008,8,29,35,3,False
1668,2008-11-04,2008,11,4,45,4,False
1669,2009-01-27,2009,1,27,5,1,False
1670,2009-02-11,2009,2,11,7,1,False
1671,2009-02-23,2009,2,23,9,1,False
1672,2009-03-15,2009,3,15,11,1,True
1673,2009-04-01,2009,4,1,14,2,False
1674,2009-04-21,2009,4,21,17,2,False
1675,2009-08-30,2009,8,30,35,3,True
1676,2009-09-27,2009,9,27,39,3,True
1677,2009-10-16,2009,10,16,42,4,False
1678,2010-05-18,2010,5,18,20,2,False
1679,2010-05-21,2010,5,21,20,2,False
1680,2010-06-07,2010,6,7,23,2,False
1681,2010-10-10,2010,10,10,40,4,True
1682,2011-02-15,2011,2,15,7,1,False
1683,2011-05-30,2011,5,30,22,2,False
1684,2011-08-18,2011,8,18,33,3,False
1685,2011-09-26,2011,9,26,39,3,False
1686,2012-04-23,2012,4,23,17,2,False
1687,2012-04-25,2012,4,25,17,2,False
1688,2012-06-11,2012,6,11,24,2,False
1689,2012-09-02,2012,9,2,35,3,True
1690,2012-10-03,2012,10,3,40,4,False
1691,2012-10-15,2012,10,15,42,4,False
1692,2012-11-12,2012,11,12,46,4,False
1693,2012-12-27,2012,12,27,52,4,False
1694,2013-01-21,2013,1,21,4,1,False
1695,2013-01-30,2013,1,30,5,1,False
1696,2013-02-01,2013,2,1,5,1,False
1697,2013-02-02,2013,2,2,5,1,True
1698,2013-03-10,2013,3,10,10,1,True
1699,2013-05-12,2013,5,12,19,2,True
1700,2013-05-27,2013,5,27,22,2,False
1701,2013-06-04,2013,6,4,23,2,False
1702,2013-06-25,2013,6,25,26,2,False
1703,2013-09-17,2013,9,17,38,3,False
1704,2013-12-07,2013,12,7,49,4,True
1705,2014-09-06,2014,9,6,36,3,True
1706,2014-09-24,2014,9,24,39,3,False
1707,2015-05-04,2015,5,4,19,2,False
1708,2015-06-17,2015,6,17,25,2,False
1709,2015-06-23,2015,6,23,26,2,False
1710,2015-10-21,2015,10,21,43,4,False
1711,2015-11-06,2015,11,6,45,4,False
1712,2016-03-14,2016,3,14,11,1,False
1713,2016-03-29,2016,3,29,13,1,False
1714,2016-04-14,2016,4,14,15,2,False
1715,2016-11-08,2016,11,8,45,4,False
1716,2017-01-24,2017,1,24,4,1,False
1717,2017-10-24,2017,10,24,43,4,False
1718,2006-10-27,2006,10,27,43,4,False
1719,2007-01-28,2007,1,28,4,1,True
1720,2007-03-06,2007,3,6,10,1,False
1721,2007-03-28,2007,3,28,13,1,False
1722,2007-04-03,2007,4,3,14,2,False
1723,2007-07-12,2007,7,12,28,3,False
1724,2007-07-20,2007,7,20,29,3,False
1725,2007-08-05,2007,8,5,31,3,True
1726,2007-08-18,2007,8,18,33,3,True
1727,2007-09-23,2007,9,23,38,3,True
1728,2008-02-14,2008,2,14,7,1,False
1729,2008-02-21,2008,2,21,8,1,False
1730,2008-07-12,2008,7,12,28,3,True
1731,2008-08-11,2008,8,11,33,3,False
1732,2008-09-21,2008,9,21,38,3,True
1733,2008-09-24,2008,9,24,39,3,False
1734,2008-09-28,2008,9,28,39,3,True
1735,2008-10-26,2008,10,26,43,4,True
1736,2009-02-12,2009,2,12,7,1,False
1737,2009-03-05,2009,3,5,10,1,False
1738,2009-05-11,2009,5,11,20,2,False
1739,2009-10-30,2009,10,30,44,4,False
1740,2010-01-04,2010,1,4,1,1,False
1741,2010-05-20,2010,5,20,20,2,False
1742,2010-07-02,2010,7,2,26,3,False
1743,2010-08-22,2010,8,22,33,3,True
1744,2010-12-03,2010,12,3,48,4,False
1745,2011-03-12,2011,3,12,10,1,True
1746,2011-03-24,2011,3,24,12,1,False
1747,2011-03-27,2011,3,27,12,1,True
1748,2011-08-13,2011,8,13,32,3,True
1749,2011-08-19,2011,8,19,33,3,False
1750,2011-09-28,2011,9,28,39,3,False
1751,2011-10-03,2011,10,3,40,4,False
1752,2011-11-07,2011,11,7,45,4,False
1753,2012-03-17,2012,3,17,11,1,True
1754,2012-05-03,2012,5,3,18,2,False
1755,2012-05-09,2012,5,9,19,2,False
1756,2012-05-29,2012,5,29,22,2,False
1757,2012-07-16,2012,7,16,29,3,False
1758,2012-12-26,2012,12,26,52,4,False
1759,2013-02-14,2013,2,14,7,1,False
1760,2013-04-20,2013,4,20,16,2,True
1761,2013-04-21,2013,4,21,16,2,True
1762,2013-04-30,2013,4,30,18,2,False
1763,2013-05-17,2013,5,17,20,2,False
1764,2013-09-12,2013,9,12,37,3,False
1765,2014-01-01,2014,1,1,1,1,False
1766,2014-01-22,2014,1,22,4,1,False
1767,2014-05-31,2014,5,31,22,2,True
1768,2014-08-04,2014,8,4,32,3,False
1769,2015-03-29,2015,3,29,13,1,True
1770,2015-05-12,2015,5,12,20,2,False
1771,2015-05-29,2015,5,29,22,2,False
1772,2015-06-09,2015,6,9,24,2,False
1773,2016-11-15,2016,11,15,46,4,False
1774,2017-02-04,2017,2,4,5,1,True
1775,2017-04-18,2017,4,18,16,2,False
1776,2017-04-28,2017,4,28,17,2,False
1777,2018-11-03,2018,11,3,44,4,True
1778,2019-04-19,2019,4,19,16,2,False
1779,2019-06-07,2019,6,7,23,2,False
1780,2017-02-17,2017,2,17,7,1,False
1781,2017-03-03,2017,3,3,9,1,False
1782,2017-05-19,2017,5,19,20,2,False
1783,2017-07-25,2017,7,25,30,3,False
1784,2017-08-01,2017,8,1,31,3,False
1785,2017-09-26,2017,9,26,39,3,False
1786,2018-08-20,2018,8,20,34,3,False
1787,2018-08-30,2018,8,30,35,3,False
1788,2018-10-05,2018,10,5,40,4,False
1789,2018-10-31,2018,10,31,44,4,False
1790,2018-11-20,2018,11,20,47,4,False
1791,2018-12-15,2018,12,15,50,4,True
1792,2018-12-17,2018,12,17,51,4,False
1793,2019-01-10,2019,1,10,2,1,False
1794,2019-01-27,2019,1,27,4,1,True
1795,2019-03-18,2019,3,18,12,1,False
1796,2019-04-10,2019,4,10,15,2,False
1797,2019-04-13,2019,4,13,15,2,True
1798,2019-05-13,2019,5,13,20,2,False
1799,2019-05-18,2019,5,18,20,2,True
1800,2019-06-13,2019,6,13,24,2,False
1801,2019-06-23,2019,6,23,25,2,True
1802,2019-06-25,2019,6,25,26,2,False
1803,2019-07-08,2019,7,8,28,3,False
1804,2019-07-28,2019,7,28,30,3,True
1805,2019-07-31,2019,7,31,31,3,False
1806,2019-08-20,2019,8,20,34,3,False
1807,2005-08-10,2005,8,10,32,3,False
1808,2005-09-12,2005,9,12,37,3,False
1809,2005-12-20,2005,12,20,51,4,False
1810,2006-02-04,2006,2,4,5,1,True
1811,2006-03-10,2006,3,10,10,1,False
1812,2006-06-08,2006,6,8,23,2,False
1813,2006-07-03,2006,7,3,27,3,False
1814,2006-08-04,2006,8,4,31,3,False
1815,2006-08-12,2006,8,12,32,3,True
1816,2006-09-18,2006,9,18,38,3,False
1817,2006-10-06,2006,10,6,40,4,False
1818,2006-10-10,2006,10,10,41,4,False
1819,2006-10-11,2006,10,11,41,4,False
1820,2006-10-20,2006,10,20,42,4,False
1821,2006-12-20,2006,12,20,51,4,False
1822,2007-01-12,2007,1,12,2,1,False
1823,2007-05-18,2007,5,18,20,2,False
1824,2007-07-08,2007,7,8,27,3,True
1825,2007-09-10,2007,9,10,37,3,False
1826,2007-12-04,2007,12,4,49,4,False
1827,2008-02-15,2008,2,15,7,1,False
1828,2008-04-05,2008,4,5,14,2,True
1829,2008-04-11,2008,4,11,15,2,False
1830,2008-05-19,2008,5,19,21,2,False
1831,2008-06-07,2008,6,7,23,2,True
1832,2008-07-15,2008,7,15,29,3,False
1833,2008-11-12,2008,11,12,46,4,False
1834,2009-01-26,2009,1,26,5,1,False
1835,2009-02-03,2009,2,3,6,1,False
1836,2009-03-07,2009,3,7,10,1,True
1837,2011-07-19,2011,7,19,29,3,False
1838,2011-09-02,2011,9,2,35,3,False
1839,2011-10-12,2011,10,12,41,4,False
1840,2011-10-17,2011,10,17,42,4,False
1841,2012-02-16,2012,2,16,7,1,False
1842,2012-04-06,2012,4,6,14,2,False
1843,2012-07-24,2012,7,24,30,3,False
1844,2012-08-02,2012,8,2,31,3,False
1845,2012-10-26,2012,10,26,43,4,False
1846,2012-11-18,2012,11,18,46,4,True
1847,2013-05-19,2013,5,19,20,2,True
1848,2013-06-29,2013,6,29,26,2,True
1849,2013-08-09,2013,8,9,32,3,False
1850,2013-11-30,2013,11,30,48,4,True
1851,2014-07-09,2014,7,9,28,3,False
1852,2014-08-19,2014,8,19,34,3,False
1853,2014-10-28,2014,10,28,44,4,False
1854,2015-01-14,2015,1,14,3,1,False
1855,2015-02-25,2015,2,25,9,1,False
1856,2015-06-20,2015,6,20,25,2,True
1857,2015-06-26,2015,6,26,26,2,False
1858,2015-08-04,2015,8,4,32,3,False
1859,2015-09-04,2015,9,4,36,3,False
1860,2016-05-16,2016,5,16,20,2,False
1861,2017-02-01,2017,2,1,5,1,False
1862,2017-02-16,2017,2,16,7,1,False
1863,2017-04-12,2017,4,12,15,2,False
1864,2017-11-14,2017,11,14,46,4,False
1865,2006-02-14,2006,2,14,7,1,False
1866,2006-02-21,2006,2,21,8,1,False
1867,2006-03-19,2006,3,19,11,1,True
1868,2006-04-12,2006,4,12,15,2,False
1869,2006-07-10,2006,7,10,28,3,False
1870,2006-07-25,2006,7,25,30,3,False
1871,2006-08-10,2006,8,10,32,3,False
1872,2006-12-13,2006,12,13,50,4,False
1873,2006-12-28,2006,12,28,52,4,False
1874,2007-03-24,2007,3,24,12,1,True
1875,2007-04-17,2007,4,17,16,2,False
1876,2007-06-12,2007,6,12,24,2,False
1877,2007-07-10,2007,7,10,28,3,False
1878,2007-10-05,2007,10,5,40,4,False
1879,2007-12-21,2007,12,21,51,4,False
1880,2008-01-13,2008,1,13,2,1,True
1881,2008-06-28,2008,6,28,26,2,True
1882,2008-08-23,2008,8,23,34,3,True
1883,2008-10-11,2008,10,11,41,4,True
1884,2009-02-16,2009,2,16,8,1,False
1885,2009-02-25,2009,2,25,9,1,False
1886,2009-05-04,2009,5,4,19,2,False
1887,2009-08-05,2009,8,5,32,3,False
1888,2009-08-20,2009,8,20,34,3,False
1889,2009-09-25,2009,9,25,39,3,False
1890,2009-11-07,2009,11,7,45,4,True
1891,2010-01-20,2010,1,20,3,1,False
1892,2010-01-27,2010,1,27,4,1,False
1893,2010-02-04,2010,2,4,5,1,False
1894,2010-04-05,2010,4,5,14,2,False
1895,2010-05-12,2010,5,12,19,2,False
1896,2010-07-08,2010,7,8,27,3,False
1897,2010-09-14,2010,9,14,37,3,False
1898,2010-09-17,2010,9,17,37,3,False
1899,2010-10-12,2010,10,12,41,4,False
1900,2010-11-24,2010,11,24,47,4,False
1901,2010-12-25,2010,12,25,51,4,True
1902,2011-01-07,2011,1,7,1,1,False
1903,2011-01-19,2011,1,19,3,1,False
1904,2011-01-20,2011,1,20,3,1,False
1905,2011-04-23,2011,4,23,16,2,True
1906,2011-06-18,2011,6,18,24,2,True
1907,2011-08-08,2011,8,8,32,3,False
1908,2011-12-16,2011,12,16,50,4,False
1909,2012-01-19,2012,1,19,3,1,False
1910,2012-06-30,2012,6,30,26,2,True
1911,2013-02-17,2013,2,17,7,1,True
1912,2013-03-05,2013,3,5,10,1,False
1913,2013-04-17,2013,4,17,16,2,False
1914,2013-07-19,2013,7,19,29,3,False
1915,2013-08-05,2013,8,5,32,3,False
1916,2013-09-10,2013,9,10,37,3,False
1917,2013-11-10,2013,11,10,45,4,True
1918,2013-12-12,2013,12,12,50,4,False
1919,2014-02-06,2014,2,6,6,1,False
1920,2014-09-14,2014,9,14,37,3,True
1921,2014-10-09,2014,10,9,41,4,False
1922,2014-11-06,2014,11,6,45,4,False
1923,2014-12-16,2014,12,16,51,4,False
1924,2015-03-15,2015,3,15,11,1,True
1925,2015-05-09,2015,5,9,19,2,True
1926,2015-07-31,2015,7,31,31,3,False
1927,2015-10-28,2015,10,28,44,4,False
1928,2015-11-25,2015,11,25,48,4,False
1929,2015-12-11,2015,12,11,50,4,False
1930,2015-12-14,2015,12,14,51,4,False
1931,2015-12-26,2015,12,26,52,4,True
1932,2016-11-17,2016,11,17,46,4,False
1933,2005-04-08,2005,4,8,14,2,False
1934,2005-04-11,2005,4,11,15,2,False
1935,2005-04-14,2005,4,14,15,2,False
1936,2005-05-05,2005,5,5,18,2,False
1937,2005-05-14,2005,5,14,19,2,True
1938,2005-05-29,2005,5,29,21,2,True
1939,2005-08-19,2005,8,19,33,3,False
1940,2005-12-19,2005,12,19,51,4,False
1941,2006-01-17,2006,1,17,3,1,False
1942,2006-09-09,2006,9,9,36,3,True
1943,2007-01-14,2007,1,14,2,1,True
1944,2007-04-23,2007,4,23,17,2,False
1945,2007-05-13,2007,5,13,19,2,True
1946,2007-06-03,2007,6,3,22,2,True
1947,2007-06-04,2007,6,4,23,2,False
1948,2007-08-27,2007,8,27,35,3,False
1949,2007-08-28,2007,8,28,35,3,False
1950,2007-10-19,2007,10,19,42,4,False
1951,2007-11-14,2007,11,14,46,4,False
1952,2007-11-21,2007,11,21,47,4,False
1953,2007-11-28,2007,11,28,48,4,False
1954,2007-11-30,2007,11,30,48,4,False
1955,2008-01-10,2008,1,10,2,1,False
1956,2008-01-14,2008,1,14,3,1,False
1957,2008-01-26,2008,1,26,4,1,True
1958,2008-02-10,2008,2,10,6,1,True
1959,2008-04-01,2008,4,1,14,2,False
1960,2008-05-03,2008,5,3,18,2,True
1961,2008-05-06,2008,5,6,19,2,False
1962,2008-07-20,2008,7,20,29,3,True
1963,2008-07-25,2008,7,25,30,3,False
1964,2008-08-02,2008,8,2,31,3,True
1965,2008-08-17,2008,8,17,33,3,True
1966,2008-08-24,2008,8,24,34,3,True
1967,2008-09-01,2008,9,1,36,3,False
1968,2008-09-09,2008,9,9,37,3,False
1969,2008-10-03,2008,10,3,40,4,False
1970,2008-10-20,2008,10,20,43,4,False
1971,2008-11-01,2008,11,1,44,4,True
1972,2008-12-27,2008,12,27,52,4,True
1973,2008-12-31,2008,12,31,1,4,False
1974,2009-01-24,2009,1,24,4,1,True
1975,2009-02-04,2009,2,4,6,1,False
1976,2009-02-13,2009,2,13,7,1,False
1977,2009-03-02,2009,3,2,10,1,False
1978,2009-03-09,2009,3,9,11,1,False
1979,2009-03-14,2009,3,14,11,1,True
1980,2009-03-17,2009,3,17,12,1,False
1981,2009-04-05,2009,4,5,14,2,True
1982,2009-04-19,2009,4,19,16,2,True
1983,2009-05-20,2009,5,20,21,2,False
1984,2009-05-31,2009,5,31,22,2,True
1985,2009-06-13,2009,6,13,24,2,True
1986,2009-06-15,2009,6,15,25,2,False
1987,2009-06-23,2009,6,23,26,2,False
1988,2009-06-24,2009,6,24,26,2,False
1989,2009-07-03,2009,7,3,27,3,False
1990,2009-07-07,2009,7,7,28,3,False
1991,2009-07-16,2009,7,16,29,3,False
1992,2009-07-21,2009,7,21,30,3,False
1993,2009-09-18,2009,9,18,38,3,False
1994,2009-10-03,2009,10,3,40,4,True
1995,2009-10-29,2009,10,29,44,4,False
1996,2010-01-02,2010,1,2,53,1,True
1997,2010-01-10,2010,1,10,1,1,True
1998,2010-02-02,2010,2,2,5,1,False
1999,2010-02-06,2010,2,6,5,1,True
2000,2010-02-15,2010,2,15,7,1,False
2001,2010-02-25,2010,2,25,8,1,False
2002,2010-03-04,2010,3,4,9,1,False
2003,2010-03-11,2010,3,11,10,1,False
2004,2010-04-06,2010,4,6,14,2,False
2005,2010-04-13,2010,4,13,15,2,False
2006,2010-05-01,2010,5,1,17,2,True
2007,2010-05-19,2010,5,19,20,2,False
2008,2010-06-08,2010,6,8,23,2,False
2009,2010-06-09,2010,6,9,23,2,False
2010,2010-06-16,2010,6,16,24,2,False
2011,2010-06-19,2010,6,19,24,2,True
2012,2010-06-21,2010,6,21,25,2,False
2013,2010-06-22,2010,6,22,25,2,False
2014,2010-06-24,2010,6,24,25,2,False
2015,2010-06-29,2010,6,29,26,2,False
2016,2010-06-30,2010,6,30,26,2,False
2017,2010-07-04,2010,7,4,26,3,True
2018,2010-07-05,2010,7,5,27,3,False
2019,2010-07-09,2010,7,9,27,3,False
2020,2010-07-12,2010,7,12,28,3,False
2021,2010-07-15,2010,7,15,28,3,False
2022,2010-07-16,2010,7,16,28,3,False
2023,2010-07-20,2010,7,20,29,3,False
2024,2010-07-23,2010,7,23,29,3,False
2025,2010-07-26,2010,7,26,30,3,False
2026,2010-07-28,2010,7,28,30,3,False
2027,2010-07-29,2010,7,29,30,3,False
2028,2010-07-31,2010,7,31,30,3,True
2029,2010-08-02,2010,8,2,31,3,False
2030,2010-08-04,2010,8,4,31,3,False
2031,2010-08-05,2010,8,5,31,3,False
2032,2010-08-09,2010,8,9,32,3,False
